,Screen Name,Tweet,Date,Compound Score,Positive Score,Negative Score,Neutral Score,Tweets Ago
407,nytimes,"Whether consumed in Manila's heat or on the edge of a New York winter, adobo holds the power to change moods and al… https://t.co/Y8zMawkSKu",Sat Mar 31 21:40:03 +0000 2018,0.0,0.0,0.0,1.0,8
408,nytimes,"In college basketball, Catholic schools have long punched well above their weight. Theological explanations are tem… https://t.co/uZSSVlH0pr",Sat Mar 31 21:30:14 +0000 2018,0.2732,0.116,0.0,0.884,9
409,nytimes,"""Burn the bra! Burn the heels!"" says TV's most famous Wonder Woman, Lynda Carter https://t.co/rBMs9Iv2Ab",Sat Mar 31 21:15:04 +0000 2018,0.0,0.0,0.0,1.0,10
410,nytimes,"For the holiday weekend, here are 20 movies on Netflix that will engage the young and entertain the old (without of… https://t.co/3pZPzifBbA",Sat Mar 31 21:00:16 +0000 2018,0.7506,0.28,0.0,0.72,11
411,nytimes,"Delores Taylor's empathy for Native Americans informed the 1971 hit ""Billy Jack,"" which she wrote and starred in wi… https://t.co/lgxo6AVRgw",Sat Mar 31 20:50:04 +0000 2018,0.0,0.0,0.0,1.0,12
412,nytimes,What can a homeowner do to find a good contractor and avoid a renovation nightmare? https://t.co/jsGDHeqG1W,Sat Mar 31 20:40:03 +0000 2018,0.1779,0.18,0.137,0.683,13
413,nytimes,"Gov. Andrew Cuomo is using his $168 billion spending plan to exert control over New York City, upstaging its mayor… https://t.co/oPE3Y1BMrb",Sat Mar 31 20:30:08 +0000 2018,0.0,0.0,0.0,1.0,14
414,nytimes,"Bail is a $2 billion industry, and bondsmen have unusual powers over their clients. In many places, no one is keepi… https://t.co/RPrwvlcNPO",Sat Mar 31 20:15:05 +0000 2018,-0.296,0.0,0.099,0.901,15
415,nytimes,Pippa Middleton's father-in-law is under investigation in France over allegations that he raped an underage girl in… https://t.co/HBVGVz4Ddb,Sat Mar 31 20:00:17 +0000 2018,-0.6808,0.0,0.213,0.787,16
416,nytimes,"RT @NYTNational: In the six months since Harvey, @nytimes followed several families as they struggled to rebuild their lives. Some resident…",Sat Mar 31 19:52:06 +0000 2018,-0.34,0.0,0.107,0.893,17
417,nytimes,"The Justice Department’s death penalty unit faced accusations of gender bias and a ""sexualized environment"" under i… https://t.co/f5MdDKuvTN",Sat Mar 31 19:45:05 +0000 2018,-0.7351,0.131,0.408,0.462,18
418,nytimes,"Malala Yousafzai said it was “like a dream” to visit her hometown in Pakistan’s Swat Valley, where the Taliban trie… https://t.co/9tVsSSnEll",Sat Mar 31 19:36:10 +0000 2018,0.0,0.0,0.0,1.0,19
419,nytimes,"“It took me this many years to finally become a Texan. Harvey is not going to run us away."" https://t.co/IvekIvGgue",Sat Mar 31 19:15:10 +0000 2018,0.0,0.0,0.0,1.0,20
420,nytimes,"The @FrugalTraveler explores Tuscon, Arizona, and finds great food (at great prices) — but also stunning natural be… https://t.co/XVl52uwcqf",Sat Mar 31 22:58:13 +0000 2018,0.8945,0.456,0.0,0.544,21
421,nytimes,"In Ann Arbor, and in Detroit, Albert Kahn’s buildings not only seem modern — they’re timeless https://t.co/GLllJNfB2F",Sat Mar 31 22:39:19 +0000 2018,0.0,0.0,0.0,1.0,22
422,nytimes,"Like the best simple desserts, this one is plain. Nothing about its looks dazzles. But there’s beauty in its homeli… https://t.co/iCI7L0JL5d",Sat Mar 31 22:19:59 +0000 2018,0.8885,0.368,0.0,0.632,23
423,nytimes,"She wasn’t looking for a husband when she moved to a new apartment in 2010, but that's exactly what she found https://t.co/kg449CilwX",Sat Mar 31 22:00:23 +0000 2018,0.0,0.0,0.0,1.0,24
424,nytimes,‘2 Bitter Options’ for Syrians Trapped Between Assad and Extremists https://t.co/BqTPXUzSx2,Sat Mar 31 21:53:47 +0000 2018,-0.7351,0.0,0.408,0.592,25
425,nytimes,"Review: A Pulitzer Sequel for Orchestra, Packed With Drama in Microcosm https://t.co/lcTYeM4yiC",Sat Mar 31 21:51:20 +0000 2018,0.0,0.0,0.0,1.0,26
426,nytimes,"Pope Francis washed the feet of prisoners at a prison in Rome. ""Everyone always has the opportunity to change life… https://t.co/uiyxAOvNy9",Sat Mar 31 21:50:04 +0000 2018,-0.5859,0.106,0.25,0.644,27
427,nytimes,"Whether consumed in Manila's heat or on the edge of a New York winter, adobo holds the power to change moods and al… https://t.co/Y8zMawkSKu",Sat Mar 31 21:40:03 +0000 2018,0.0,0.0,0.0,1.0,28
428,nytimes,"In college basketball, Catholic schools have long punched well above their weight. Theological explanations are tem… https://t.co/uZSSVlH0pr",Sat Mar 31 21:30:14 +0000 2018,0.2732,0.116,0.0,0.884,29
429,nytimes,"""Burn the bra! Burn the heels!"" says TV's most famous Wonder Woman, Lynda Carter https://t.co/rBMs9Iv2Ab",Sat Mar 31 21:15:04 +0000 2018,0.0,0.0,0.0,1.0,30
430,nytimes,"For the holiday weekend, here are 20 movies on Netflix that will engage the young and entertain the old (without of… https://t.co/3pZPzifBbA",Sat Mar 31 21:00:16 +0000 2018,0.7506,0.28,0.0,0.72,31
431,nytimes,"Delores Taylor's empathy for Native Americans informed the 1971 hit ""Billy Jack,"" which she wrote and starred in wi… https://t.co/lgxo6AVRgw",Sat Mar 31 20:50:04 +0000 2018,0.0,0.0,0.0,1.0,32
432,nytimes,What can a homeowner do to find a good contractor and avoid a renovation nightmare? https://t.co/jsGDHeqG1W,Sat Mar 31 20:40:03 +0000 2018,0.1779,0.18,0.137,0.683,33
433,nytimes,"Gov. Andrew Cuomo is using his $168 billion spending plan to exert control over New York City, upstaging its mayor… https://t.co/oPE3Y1BMrb",Sat Mar 31 20:30:08 +0000 2018,0.0,0.0,0.0,1.0,34
434,nytimes,"Bail is a $2 billion industry, and bondsmen have unusual powers over their clients. In many places, no one is keepi… https://t.co/RPrwvlcNPO",Sat Mar 31 20:15:05 +0000 2018,-0.296,0.0,0.099,0.901,35
435,nytimes,Pippa Middleton's father-in-law is under investigation in France over allegations that he raped an underage girl in… https://t.co/HBVGVz4Ddb,Sat Mar 31 20:00:17 +0000 2018,-0.6808,0.0,0.213,0.787,36
436,nytimes,"RT @NYTNational: In the six months since Harvey, @nytimes followed several families as they struggled to rebuild their lives. Some resident…",Sat Mar 31 19:52:06 +0000 2018,-0.34,0.0,0.107,0.893,37
437,nytimes,"The Justice Department’s death penalty unit faced accusations of gender bias and a ""sexualized environment"" under i… https://t.co/f5MdDKuvTN",Sat Mar 31 19:45:05 +0000 2018,-0.7351,0.131,0.408,0.462,38
438,nytimes,"Malala Yousafzai said it was “like a dream” to visit her hometown in Pakistan’s Swat Valley, where the Taliban trie… https://t.co/9tVsSSnEll",Sat Mar 31 19:36:10 +0000 2018,0.0,0.0,0.0,1.0,39
439,nytimes,"“It took me this many years to finally become a Texan. Harvey is not going to run us away."" https://t.co/IvekIvGgue",Sat Mar 31 19:15:10 +0000 2018,0.0,0.0,0.0,1.0,40
440,nytimes,"Mary Gordon's advice to her female students at Barnard College: ""Do not speak into your collar when you tell me you… https://t.co/3ijSNgxOkW",Sat Mar 31 19:00:05 +0000 2018,0.0,0.0,0.0,1.0,41
441,nytimes,This kiosk's therapeutic goal is to recreate the distinctive smell of the ballpark for these nursing home residents https://t.co/ONWhaBGznR,Sat Mar 31 18:45:07 +0000 2018,0.0,0.0,0.0,1.0,42
442,nytimes,Laura Ingraham is taking a week off after she was criticized for saying that the Parkland shooting survivor David H… https://t.co/oVPoj4Zx3a,Sat Mar 31 18:30:11 +0000 2018,0.0,0.109,0.109,0.783,43
443,nytimes,"Hey, Alexa, what can you hear? And what will you do with it? https://t.co/HfPwWzYh4a",Sat Mar 31 18:15:05 +0000 2018,0.0,0.0,0.0,1.0,44
444,nytimes,Oprah. Martha. Gwyneth. Bobbi? https://t.co/Ifm2nTePVs,Sat Mar 31 18:00:12 +0000 2018,0.0,0.0,0.0,1.0,45
445,nytimes,"Tesla's Autopilot feature had been turned on before a fatal car crash, raising more questions about the safety of t… https://t.co/MsqSwmL3MV",Sat Mar 31 17:45:05 +0000 2018,-0.5267,0.108,0.238,0.654,46
446,nytimes,"Vermont's new gun restrictions are a remarkable departure from the state’s existing laws, which are some of the wea… https://t.co/YsTvVbahgY",Sat Mar 31 17:30:12 +0000 2018,0.296,0.157,0.104,0.739,47
447,nytimes,"Stephen Hawking's funeral was held in Cambridge, England. Eddie Redmayne, who played him in ""The Theory of Everythi… https://t.co/dQAsvTcchL",Sat Mar 31 17:15:08 +0000 2018,-0.0258,0.11,0.114,0.776,48
448,nytimes,"Researchers have made new discoveries about the in-between spaces in the human body, and some say it’s time to rewr… https://t.co/kwD407jp1Y",Sat Mar 31 17:00:11 +0000 2018,0.0,0.0,0.0,1.0,49
449,nytimes,Our favorite Passover sweets https://t.co/G1g60fMOwj,Sat Mar 31 16:45:08 +0000 2018,0.7351,0.674,0.0,0.326,50
450,nytimes,The Trump administration has said that the teenagers seeking an abortion could either find a sponsor or voluntarily… https://t.co/ByAbyUGhJU,Sat Mar 31 16:30:16 +0000 2018,0.0,0.0,0.0,1.0,51
451,nytimes,"Commercial bail has grown into a $2 billion industry, and bond agents have become the payday lenders of the crimina… https://t.co/zh9i0J8Re5",Sat Mar 31 16:15:04 +0000 2018,0.0,0.0,0.0,1.0,52
452,nytimes,He had a breakdown and later found refuge in a Bronx boatyard. He’d been running from a past most people would envy. https://t.co/BuGYaFbhmK,Sat Mar 31 16:00:23 +0000 2018,-0.3321,0.0,0.111,0.889,53
453,nytimes,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/y2duukhKgp,Sat Mar 31 15:45:06 +0000 2018,-0.4588,0.128,0.252,0.62,54
454,nytimes,"In @NYTOpinion, 

Op-Ed Columnist @FrankBruni talks to Ann Coulter about becoming a Trump critic, after being one o… https://t.co/DVjzvcb4Tg",Sat Mar 31 15:30:15 +0000 2018,-0.2732,0.0,0.11,0.89,55
455,nytimes,"Less than 5 weeks after declaring her candidacy for Congress, Stacey Dash is withdrawing from the race to represent… https://t.co/SjSx6fi6xA",Sat Mar 31 15:15:04 +0000 2018,0.0,0.0,0.0,1.0,56
456,nytimes,The week's most notable new music https://t.co/ZVgG5tgSdj,Sat Mar 31 15:00:05 +0000 2018,0.0,0.0,0.0,1.0,57
457,nytimes,"RT @nytgraphics: Here's how Trump's top staff turnover compares to recent presidents. 
https://t.co/UWbco5N5Uo https://t.co/rKGYPfe56r",Sat Mar 31 14:45:07 +0000 2018,0.2023,0.122,0.0,0.878,58
458,nytimes,"EPA Chief Scott Pruitt, whose travel expenses have already drawn the attention of the House Oversight Committee, re… https://t.co/oRWZj2YRZy",Sat Mar 31 14:35:02 +0000 2018,0.0,0.0,0.0,1.0,59
459,nytimes,"RT @karenyourish: Like a game of musical chairs, every week of the Trump administration seems to leave someone without a seat at the presid…",Sat Mar 31 14:25:04 +0000 2018,0.3182,0.105,0.051,0.844,60
460,nytimes,Do you know anyone in these civil rights photos? We’re hoping you might be able to help us identify these people.… https://t.co/Mdr5O0em2P,Sat Mar 31 14:15:08 +0000 2018,0.6705,0.216,0.0,0.784,61
461,nytimes,"Notre Dame defeated UConn, the juggernaut of women’s basketball, in a Final Four overtime thriller. Next up: Missis… https://t.co/4Od7gVsNcb",Sat Mar 31 14:00:09 +0000 2018,-0.4019,0.068,0.151,0.78,62
462,nytimes,"RT @nytimesarts: Tina Fey on how to make a ""Mean Girls"" musical: ""Embracing nerdery"" is ""the core of the story"" https://t.co/p3RSfYOJdT",Sat Mar 31 13:36:17 +0000 2018,0.0,0.0,0.0,1.0,63
463,nytimes,"Your Money: A Student Loan Fix for a Teacher, and Many Other Public Servants https://t.co/FEuSrUcNBc",Sat Mar 31 13:17:40 +0000 2018,0.0,0.0,0.0,1.0,64
464,nytimes,"The music that caught our critics’ attention this week, including Cardi B's newest track https://t.co/GblXoLmkKV",Sat Mar 31 13:01:58 +0000 2018,0.0,0.0,0.0,1.0,65
465,nytimes,5 cheap(ish) things to help you become a better baker https://t.co/Vk5ggSbMyE,Sat Mar 31 12:43:02 +0000 2018,0.6808,0.444,0.0,0.556,66
466,nytimes,11 of Our Best Weekend Reads https://t.co/RHkjZ1rHnD,Sat Mar 31 12:22:08 +0000 2018,0.6369,0.412,0.0,0.588,67
467,nytimes,RT @nytimesmusic: Can North Korea handle a K-pop invasion? https://t.co/F2zKcnxqQK https://t.co/6q7DdCC7RZ,Sat Mar 31 12:05:44 +0000 2018,0.0,0.0,0.0,1.0,68
468,nytimes,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/DgJMIUTDSd",Sat Mar 31 11:47:59 +0000 2018,-0.5574,0.0,0.184,0.816,69
469,nytimes,RT @NYTSports: The Dubai World Cup started racing on a camel track. Now it's the world's richest day of horse racing. https://t.co/bmfvOEla…,Sat Mar 31 11:30:31 +0000 2018,0.5267,0.145,0.0,0.855,70
470,nytimes,"In case your heart is true, here's how to be a pal and a confidant https://t.co/Tz1wHLO2tR",Sat Mar 31 11:13:05 +0000 2018,0.4215,0.177,0.0,0.823,71
471,nytimes,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/j1OZfxKUut,Sat Mar 31 10:55:29 +0000 2018,0.0,0.0,0.0,1.0,72
472,nytimes,"Citing Trump’s ""overtly bigoted statements,"" a federal judge ruled that a lawsuit to preserve the DACA program coul… https://t.co/sqCZD9i8Mw",Sat Mar 31 10:38:46 +0000 2018,-0.2263,0.0,0.106,0.894,73
473,nytimes,Carry On: What Tyra Banks Can’t Travel Without https://t.co/MXeShXsksT,Sat Mar 31 10:21:34 +0000 2018,0.0,0.0,0.0,1.0,74
474,nytimes,"RT @NYTMetro: The nanny who killed two children on the Upper West Side believed she was acting on a command from the Devil, a psychiatrist…",Sat Mar 31 10:19:02 +0000 2018,-0.872,0.0,0.298,0.702,75
475,nytimes,"Doctors: You’ve Detailed Your Last Wishes, but Doctors May Not See Them https://t.co/tBuzWxgZOJ",Sat Mar 31 10:02:59 +0000 2018,0.0772,0.098,0.0,0.902,76
476,nytimes,His wife's therapist told her to write a letter to his therapist. Did that cross a line? https://t.co/cbhZfmBA0o,Sat Mar 31 09:47:49 +0000 2018,0.0,0.0,0.0,1.0,77
477,nytimes,Why do cracking knuckles make that sound? You might need a calculator to explain it. https://t.co/NduaA792O0,Sat Mar 31 09:30:49 +0000 2018,0.0,0.0,0.0,1.0,78
478,nytimes,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/hcrVO6Tk6K,Sat Mar 31 09:13:56 +0000 2018,0.4404,0.172,0.0,0.828,79
479,nytimes,5 times David Pecker and The National Enquirer have defended or championed President Trump https://t.co/6Q77qgM8KR,Sat Mar 31 08:56:53 +0000 2018,0.296,0.145,0.0,0.855,80
480,nytimes,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/eEOrW8YT06,Sat Mar 31 08:40:25 +0000 2018,0.5106,0.18,0.0,0.82,81
481,nytimes,RT @nytfood: How Maida Heatter's famous East 62nd Street lemon cake came to be https://t.co/ZGpbqHQmjJ https://t.co/nU45f9zzhv,Sat Mar 31 08:21:17 +0000 2018,0.0,0.0,0.0,1.0,82
482,nytimes,Loyola’s Ben Richardson and Clayton Custer have been winning basketball games together since they were in third gra… https://t.co/SSVjJyVfZI,Sat Mar 31 08:04:36 +0000 2018,0.5267,0.159,0.0,0.841,83
483,nytimes,14 Million Visitors to U.S. Face Social Media Screening https://t.co/KNXBKtOasv,Sat Mar 31 07:48:20 +0000 2018,0.0,0.0,0.0,1.0,84
484,nytimes,"The case of the missing sport coat has it all: video evidence, reparations, multiple apologies and a Final Four coa… https://t.co/3BEeHImbqy",Sat Mar 31 07:37:38 +0000 2018,-0.296,0.0,0.104,0.896,85
485,nytimes,The history of basketball excellence at Catholic colleges stretches back as long as the tournament itself https://t.co/EtmzTYxAa6,Sat Mar 31 07:21:19 +0000 2018,0.6249,0.204,0.0,0.796,86
486,nytimes,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/diSmCcvhfu",Sat Mar 31 07:05:05 +0000 2018,0.0,0.0,0.0,1.0,87
487,nytimes,"Before Loyola won it’s only NCAA championship in 1963, the integrated team met an all-white team from Mississippi S… https://t.co/JtuxIAJEsQ",Sat Mar 31 06:48:34 +0000 2018,0.765,0.268,0.0,0.732,88
488,nytimes,You know Loyola’s Sister Jean. Meet Villanova’s Father Rob. https://t.co/Dmq81J1abn,Sat Mar 31 06:32:18 +0000 2018,-0.5574,0.0,0.286,0.714,89
489,nytimes,"Four trips to the Final Four with Maguire are considered enough to graduate, with a degree in bracketology and a mi… https://t.co/jFTxeL9QSd",Sat Mar 31 06:16:03 +0000 2018,0.0,0.0,0.0,1.0,90
490,nytimes,"There’s been talk of bankruptcy swirling around Gibson, the Nashville-based guitar company. What happened? https://t.co/DNgMSBZpwT",Sat Mar 31 05:59:12 +0000 2018,0.0,0.0,0.0,1.0,91
491,nytimes,A Russian man accused of hacking 3 American tech companies in 2012 has been extradited to the U.S. https://t.co/6bV8bpGhaw,Sat Mar 31 05:40:19 +0000 2018,-0.296,0.0,0.121,0.879,92
492,nytimes,"RT @nytimesarts: The pictures in this exhibition are a vivid indication of how Sally Mann turned her fears into art, our critic writes http…",Sat Mar 31 05:24:06 +0000 2018,-0.5994,0.0,0.189,0.811,93
493,nytimes,"RT @ronlieber: That teacher with the student loan forgiveness problem I wrote about a few months back? The column fixed that problem, and t…",Sat Mar 31 05:07:49 +0000 2018,-0.5106,0.079,0.204,0.717,94
494,nytimes,"President Trump attacked Amazon, saying that it does not pay enough taxes and uses the United States postal system… https://t.co/DhulEmxyAf",Sat Mar 31 04:51:22 +0000 2018,0.2013,0.234,0.121,0.645,95
495,nytimes,Judge Temporarily Stops U.S. From Blocking Undocumented Teenagers’ Abortions https://t.co/9spkLwsskX,Sat Mar 31 04:35:13 +0000 2018,-0.4939,0.0,0.344,0.656,96
496,nytimes,Tesla Says Crashed Vehicle Had Been on Autopilot Before Fatal Accident https://t.co/ncu76CWMuV,Sat Mar 31 04:23:19 +0000 2018,-0.765,0.0,0.398,0.602,97
497,nytimes,What You Might Have Missed: 10 Weekend Reads From Opinion https://t.co/YUFD15bm6i,Sat Mar 31 04:14:02 +0000 2018,-0.296,0.0,0.18,0.82,98
498,nytimes,UConn Is Upset by Notre Dame in OT in the Women’s Final Four https://t.co/03MAnmcJ8R,Sat Mar 31 04:04:37 +0000 2018,-0.3818,0.0,0.167,0.833,99
499,nytimes,"At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/U1uY2wWw1e",Sat Mar 31 04:00:19 +0000 2018,0.0,0.0,0.0,1.0,100
